,Date,Month-Year,Warehouse Code,Customer Code,Order Number,Order Line Number,Item Code,Units,Euros
724990,2021-03-30 00:00:00.000,3-2021,3403434,5003476-76,21020800,24,982861-61,40.0,25.5
724991,2021-03-30 00:00:00.000,3-2021,3403434,5003476-76,21020800,25,949875-75,40.0,31.74
724992,2021-03-30 00:00:00.000,3-2021,3403434,5003476-76,21020800,26,8308581-81,40.0,25.5
724993,2021-03-30 00:00:00.000,3-2021,3403434,5003476-76,21020800,27,802063-63,20.0,12.46
724994,2021-03-30 00:00:00.000,3-2021,3403434,5003476-76,21020800,28,841360-60,72.0,80.96
724995,2021-03-30 00:00:00.000,3-2021,3403434,5003476-76,21020800,29,9373901-01,20.0,10.22
724996,2021-03-30 00:00:00.000,3-2021,3403434,5003476-76,21020800,30,9262741-41,40.0,17.13
725987,2021-03-30 00:00:00.000,3-2021,3403434,5340672-72,21001046,1,952547-47,3600.0,2772.0
725988,2021-03-30 00:00:00.000,3-2021,3403434,5340672-72,21001046,2,8949591-91,6000.0,2940.0
735495,2021-03-31 00:00:00.000,3-2021,3403434,5003451-51,21021247,1,802054-54,20.0,15.87
735496,2021-03-31 00:00:00.000,3-2021,3403434,5003451-51,21021247,2,830864-64,40.0,58.22
735497,2021-03-31 00:00:00.000,3-2021,3403434,5003451-51,21021247,3,830863-63,40.0,58.22
735498,2021-03-31 00:00:00.000,3-2021,3403434,5003451-51,21021247,4,830865-65,40.0,58.22
735499,2021-03-31 00:00:00.000,3-2021,3403434,5003451-51,21021247,5,997202-02,10.0,20.44
735500,2021-03-31 00:00:00.000,3-2021,3403434,5003451-51,21021247,6,937555-55,20.0,15.87
735501,2021-03-31 00:00:00.000,3-2021,3403434,5003451-51,21021247,7,802797-97,20.0,18.4
735502,2021-03-31 00:00:00.000,3-2021,3403434,5003451-51,21021247,8,872725-25,20.0,12.75
735503,2021-03-31 00:00:00.000,3-2021,3403434,5003451-51,21021247,9,802064-64,20.0,12.46
735504,2021-03-31 00:00:00.000,3-2021,3403434,5003451-51,21021247,10,802077-77,100.0,92.48
735505,2021-03-31 00:00:00.000,3-2021,3403434,5003451-51,21021247,12,902126-26,40.0,51.79
735506,2021-03-31 00:00:00.000,3-2021,3403434,5003451-51,21021247,13,950639-39,20.0,51.79
735507,2021-03-31 00:00:00.000,3-2021,3403434,5003451-51,21021247,14,999916-16,20.0,25.9
735508,2021-03-31 00:00:00.000,3-2021,3403434,5003451-51,21021247,15,942103-03,20.0,33.49
735509,2021-03-31 00:00:00.000,3-2021,3403434,5003451-51,21021247,16,887776-76,20.0,19.47
735510,2021-03-31 00:00:00.000,3-2021,3403434,5003451-51,21021247,17,895956-56,20.0,20.83
735511,2021-03-31 00:00:00.000,3-2021,3403434,5003451-51,21021247,18,8871292-92,40.0,51.79
735512,2021-03-31 00:00:00.000,3-2021,3403434,5003451-51,21021247,19,943452-52,20.0,24.53
735513,2021-03-31 00:00:00.000,3-2021,3403434,5003451-51,21021247,20,943457-57,20.0,68.92
735514,2021-03-31 00:00:00.000,3-2021,3403434,5003451-51,21021247,21,875586-86,25.0,27.02
735515,2021-03-31 00:00:00.000,3-2021,3403434,5003451-51,21021247,22,921215-15,25.0,40.11
735516,2021-03-31 00:00:00.000,3-2021,3403434,5003451-51,21021247,23,921216-16,25.0,40.11
735517,2021-03-31 00:00:00.000,3-2021,3403434,5003451-51,21021247,24,892273-73,25.0,27.02
735518,2021-03-31 00:00:00.000,3-2021,3403434,5003451-51,21021247,25,880336-36,25.0,18.86
735519,2021-03-31 00:00:00.000,3-2021,3403434,5003451-51,21021247,26,875582-82,50.0,37.73
735520,2021-03-31 00:00:00.000,3-2021,3403434,5003451-51,21021247,27,8902764-64,25.0,7.91
735521,2021-03-31 00:00:00.000,3-2021,3403434,5003451-51,21021247,28,8902742-42,25.0,17.4
735522,2021-03-31 00:00:00.000,3-2021,3403434,5003451-51,21021247,29,8902772-72,25.0,23.12
735523,2021-03-31 00:00:00.000,3-2021,3403434,5003451-51,21021247,30,9245611-11,20.0,21.03
735524,2021-03-31 00:00:00.000,3-2021,3403434,5003451-51,21021247,31,8755921-21,25.0,10.22
735525,2021-03-31 00:00:00.000,3-2021,3403434,5003451-51,21021247,32,8803271-71,50.0,25.31
735526,2021-03-31 00:00:00.000,3-2021,3403434,5003451-51,21021247,33,893133-33,20.0,23.46
735527,2021-03-31 00:00:00.000,3-2021,3403434,5003451-51,21021247,34,964859-59,20.0,24.73
735528,2021-03-31 00:00:00.000,3-2021,3403434,5003451-51,21021247,35,875709-09,25.0,15.94
735529,2021-03-31 00:00:00.000,3-2021,3403434,5003451-51,21021247,36,875710-10,50.0,31.88
735530,2021-03-31 00:00:00.000,3-2021,3403434,5003451-51,21021247,37,905470-70,50.0,55.98
735531,2021-03-31 00:00:00.000,3-2021,3403434,5003451-51,21021247,38,875711-11,25.0,27.99
735532,2021-03-31 00:00:00.000,3-2021,3403434,5003451-51,21021247,39,875593-93,25.0,41.85
735533,2021-03-31 00:00:00.000,3-2021,3403434,5003451-51,21021247,40,9581661-61,12.0,26.28
735534,2021-03-31 00:00:00.000,3-2021,3403434,5003451-51,21021247,41,8757121-21,25.0,17.52
735535,2021-03-31 00:00:00.000,3-2021,3403434,5003451-51,21021247,42,841360-60,48.0,53.97
735536,2021-03-31 00:00:00.000,3-2021,3403434,5003451-51,21021247,43,841362-62,24.0,28.74
735537,2021-03-31 00:00:00.000,3-2021,3403434,5003451-51,21021247,47,918470-70,10.0,6.47
735538,2021-03-31 00:00:00.000,3-2021,3403434,5003451-51,21021247,48,920293-93,25.0,39.91
735539,2021-03-31 00:00:00.000,3-2021,3403434,5003451-51,21021247,49,888681-81,24.0,44.74
735540,2021-03-31 00:00:00.000,3-2021,3403434,5003451-51,21021247,50,8289641-41,12.0,35.28
735541,2021-03-31 00:00:00.000,3-2021,3403434,5003451-51,21021247,51,82902912-12,24.0,30.61
735542,2021-03-31 00:00:00.000,3-2021,3403434,5003451-51,21021247,52,921218-18,60.0,130.84
746787,2021-04-01 00:00:00.000,3-2021,3403434,5029913-13,21020520,1,952530-30,2400.0,4403.52
746788,2021-04-01 00:00:00.000,3-2021,3403434,5029913-13,21020520,2,830622-22,900.0,1368.09
746789,2021-04-01 00:00:00.000,3-2021,3403434,5029913-13,21022127,1,802052-52,1200.0,1236.84
746790,2021-04-01 00:00:00.000,3-2021,3403434,5029913-13,21022127,2,802051-51,1200.0,1236.84
746791,2021-04-01 00:00:00.000,3-2021,3403434,5029913-13,21022127,3,802054-54,1200.0,1236.84
746792,2021-04-01 00:00:00.000,3-2021,3403434,5029913-13,21022127,4,802063-63,560.0,453.26
746793,2021-04-01 00:00:00.000,3-2021,3403434,5029913-13,21022127,5,8128741-41,1400.0,3381.7
746794,2021-04-01 00:00:00.000,3-2021,3403434,5029913-13,21022127,6,880410-10,700.0,982.66
746795,2021-04-01 00:00:00.000,3-2021,3403434,5029913-13,21022127,7,875586-86,700.0,982.66
746796,2021-04-01 00:00:00.000,3-2021,3403434,5029913-13,21022127,8,8757151-51,250.0,766.7
746797,2021-04-01 00:00:00.000,3-2021,3403434,5029913-13,21022127,9,1199005728-28,576.0,1242.03
746798,2021-04-01 00:00:00.000,3-2021,3403434,5029913-13,21022127,10,875593-93,950.0,2174.55
746799,2021-04-01 00:00:00.000,3-2021,3403434,5029913-13,21022127,11,802078-78,200.0,252.94
746800,2021-04-01 00:00:00.000,3-2021,3403434,5029913-13,21022127,12,802064-64,1120.0,906.53
746801,2021-04-01 00:00:00.000,3-2021,3403434,5029913-13,21022127,13,875710-10,700.0,579.88
746802,2021-04-01 00:00:00.000,3-2021,3403434,5029913-13,21022127,14,880409-09,600.0,937.14
746803,2021-04-01 00:00:00.000,3-2021,3403434,5029913-13,21022127,15,8871292-92,560.0,941.92
746804,2021-04-01 00:00:00.000,3-2021,3403434,5029913-13,21022127,16,892273-73,700.0,982.66
746805,2021-04-01 00:00:00.000,3-2021,3403434,5029913-13,21022127,17,893133-33,380.0,579.08
746806,2021-04-01 00:00:00.000,3-2021,3403434,5029913-13,21022127,18,895956-56,560.0,757.79
746807,2021-04-01 00:00:00.000,3-2021,3403434,5029913-13,21022127,19,902126-26,560.0,941.92
746808,2021-04-01 00:00:00.000,3-2021,3403434,5029913-13,21022127,20,905470-70,500.0,727.15
746809,2021-04-01 00:00:00.000,3-2021,3403434,5029913-13,21022127,21,9078342-42,240.0,505.37
746810,2021-04-01 00:00:00.000,3-2021,3403434,5029913-13,21022127,22,927818-18,2130.0,7542.54
746811,2021-04-01 00:00:00.000,3-2021,3403434,5029913-13,21022127,22,927818-18,990.0,3505.69
746812,2021-04-01 00:00:00.000,3-2021,3403434,5029913-13,21022127,22,927818-18,960.0,3399.46
746813,2021-04-01 00:00:00.000,3-2021,3403434,5029913-13,21022127,23,964787-87,1120.0,1012.82
746814,2021-04-01 00:00:00.000,3-2021,3403434,5029913-13,21022127,24,964859-59,380.0,610.32
746815,2021-04-01 00:00:00.000,3-2021,3403434,5029913-13,21022127,25,9672961-61,800.0,1618.8
746816,2021-04-01 00:00:00.000,3-2021,3403434,5029913-13,21022127,26,8871561-61,840.0,977.34
746817,2021-04-01 00:00:00.000,3-2021,3403434,5029913-13,21022127,27,8479004-04,560.0,1193.36
746818,2021-04-01 00:00:00.000,3-2021,3403434,5029913-13,21022127,28,8902742-42,375.0,339.11
746819,2021-04-01 00:00:00.000,3-2021,3403434,5029913-13,21022127,29,920293-93,375.0,777.79
746820,2021-04-01 00:00:00.000,3-2021,3403434,5029913-13,21022127,30,937508-08,520.0,1584.91
746821,2021-04-01 00:00:00.000,3-2021,3403434,5029913-13,21022127,31,888681-81,336.0,813.76
783644,2021-04-07 00:00:00.000,4-2021,3403434,5029913-13,21023078,1,918777-77,960.0,1561.92
786168,2021-04-07 00:00:00.000,4-2021,3403434,5340672-72,21001118,1,952547-47,3600.0,2772.0
786169,2021-04-07 00:00:00.000,4-2021,3403434,5340672-72,21001118,2,8949591-91,6000.0,2940.0
792860,2021-04-08 00:00:00.000,4-2021,3403434,5397843-43,21023760,1,802063-63,200.0,182.4
792861,2021-04-08 00:00:00.000,4-2021,3403434,5397843-43,21023760,2,802065-65,200.0,182.4
792862,2021-04-08 00:00:00.000,4-2021,3403434,5397843-43,21023760,3,802064-64,200.0,182.4
792863,2021-04-08 00:00:00.000,4-2021,3403434,5397843-43,21023760,4,802077-77,300.0,427.5
792864,2021-04-08 00:00:00.000,4-2021,3403434,5397843-43,21023760,5,887776-76,200.0,285.0
792865,2021-04-08 00:00:00.000,4-2021,3403434,5397843-43,21023760,6,919289-89,200.0,330.6
792866,2021-04-08 00:00:00.000,4-2021,3403434,5397843-43,21023760,7,8022921-21,100.0,145.35
792867,2021-04-08 00:00:00.000,4-2021,3403434,5397843-43,21023760,8,888751-51,96.0,112.18
792868,2021-04-08 00:00:00.000,4-2021,3403434,5397843-43,21023760,9,861126-26,250.0,197.73
792869,2021-04-08 00:00:00.000,4-2021,3403434,5397843-43,21023760,10,875586-86,250.0,395.43
792870,2021-04-08 00:00:00.000,4-2021,3403434,5397843-43,21023760,11,8902764-64,75.0,34.73
792871,2021-04-08 00:00:00.000,4-2021,3403434,5397843-43,21023760,12,964859-59,100.0,180.97
792872,2021-04-08 00:00:00.000,4-2021,3403434,5397843-43,21023760,13,8128704-04,300.0,429.63
792873,2021-04-08 00:00:00.000,4-2021,3403434,5397843-43,21023760,14,897001-01,125.0,233.34
792874,2021-04-08 00:00:00.000,4-2021,3403434,5397843-43,21023760,15,8871561-61,250.0,327.75
792875,2021-04-08 00:00:00.000,4-2021,3403434,5397843-43,21023760,16,8308601-01,300.0,280.02
792876,2021-04-08 00:00:00.000,4-2021,3403434,5397843-43,21023760,17,875708-08,50.0,75.17
792877,2021-04-08 00:00:00.000,4-2021,3403434,5397843-43,21023760,18,942082-82,60.0,117.56
792878,2021-04-08 00:00:00.000,4-2021,3403434,5397843-43,21023760,19,8308591-91,100.0,93.34
792879,2021-04-08 00:00:00.000,4-2021,3403434,5397843-43,21023760,20,8902753-53,125.0,96.19
792880,2021-04-08 00:00:00.000,4-2021,3403434,5397843-43,21023760,21,8803271-71,200.0,148.2
792881,2021-04-08 00:00:00.000,4-2021,3403434,5397843-43,21023760,22,8308621-21,200.0,186.68
792882,2021-04-08 00:00:00.000,4-2021,3403434,5397843-43,21023760,23,8755761-61,250.0,185.25
801495,2021-04-09 00:00:00.000,4-2021,3403434,5029913-13,21023570,1,802052-52,1200.0,1236.84
801496,2021-04-09 00:00:00.000,4-2021,3403434,5029913-13,21023570,2,802054-54,1200.0,1236.84
801497,2021-04-09 00:00:00.000,4-2021,3403434,5029913-13,21023570,3,802063-63,560.0,453.26
801498,2021-04-09 00:00:00.000,4-2021,3403434,5029913-13,21023570,4,8128741-41,1960.0,4734.38
801499,2021-04-09 00:00:00.000,4-2021,3403434,5029913-13,21023570,5,875586-86,700.0,982.66
801500,2021-04-09 00:00:00.000,4-2021,3403434,5029913-13,21023570,6,1199005728-28,576.0,1242.03
801501,2021-04-09 00:00:00.000,4-2021,3403434,5029913-13,21023570,7,802077-77,1600.0,2023.52
801502,2021-04-09 00:00:00.000,4-2021,3403434,5029913-13,21023570,8,8803271-71,700.0,460.32
801503,2021-04-09 00:00:00.000,4-2021,3403434,5029913-13,21023570,9,892273-73,700.0,982.66
801504,2021-04-09 00:00:00.000,4-2021,3403434,5029913-13,21023570,10,893133-33,380.0,579.08
801505,2021-04-09 00:00:00.000,4-2021,3403434,5029913-13,21023570,11,895956-56,1120.0,1515.58
801506,2021-04-09 00:00:00.000,4-2021,3403434,5029913-13,21023570,12,897785-85,560.0,708.23
801507,2021-04-09 00:00:00.000,4-2021,3403434,5029913-13,21023570,13,902126-26,560.0,941.92
801508,2021-04-09 00:00:00.000,4-2021,3403434,5029913-13,21023570,14,905470-70,500.0,727.15
801509,2021-04-09 00:00:00.000,4-2021,3403434,5029913-13,21023570,15,942103-03,560.0,1218.17
801510,2021-04-09 00:00:00.000,4-2021,3403434,5029913-13,21023570,16,943457-57,400.0,1790.8
801511,2021-04-09 00:00:00.000,4-2021,3403434,5029913-13,21023570,17,964859-59,380.0,610.32
801512,2021-04-09 00:00:00.000,4-2021,3403434,5029913-13,21023570,18,9672961-61,1600.0,3237.6
801513,2021-04-09 00:00:00.000,4-2021,3403434,5029913-13,21023570,19,992668-68,700.0,1478.4
801514,2021-04-09 00:00:00.000,4-2021,3403434,5029913-13,21023570,20,999916-16,1120.0,1883.84
801515,2021-04-09 00:00:00.000,4-2021,3403434,5029913-13,21023570,21,982898-98,6720.0,23796.19
801516,2021-04-09 00:00:00.000,4-2021,3403434,5029913-13,21023570,22,8297732-32,768.0,1388.93
801517,2021-04-09 00:00:00.000,4-2021,3403434,5029913-13,21023570,23,8871561-61,1400.0,1628.9
801518,2021-04-09 00:00:00.000,4-2021,3403434,5029913-13,21023570,24,8022932-32,840.0,2129.99
801519,2021-04-09 00:00:00.000,4-2021,3403434,5029913-13,21023570,25,896049-49,150.0,571.01
801520,2021-04-09 00:00:00.000,4-2021,3403434,5029913-13,21023570,26,875577-77,700.0,433.79
801521,2021-04-09 00:00:00.000,4-2021,3403434,5029913-13,21023570,27,841360-60,648.0,946.53
801522,2021-04-09 00:00:00.000,4-2021,3403434,5029913-13,21023570,28,937508-08,260.0,792.45
801523,2021-04-09 00:00:00.000,4-2021,3403434,5029913-13,21023570,29,8755831-31,500.0,1751.55
801524,2021-04-09 00:00:00.000,4-2021,3403434,5029913-13,21023570,30,8902772-72,375.0,450.53
801525,2021-04-09 00:00:00.000,4-2021,3403434,5029913-13,21023570,31,841800-00,400.0,1626.4
801526,2021-04-09 00:00:00.000,4-2021,3403434,5029913-13,21023570,32,8571482-82,520.0,1328.44
812338,2021-04-12 00:00:00.000,4-2021,3403434,5003451-51,21024117,1,802051-51,10.0,7.93
812339,2021-04-12 00:00:00.000,4-2021,3403434,5003451-51,21024117,2,802052-52,50.0,39.67
812340,2021-04-12 00:00:00.000,4-2021,3403434,5003451-51,21024117,3,802054-54,20.0,15.87
812341,2021-04-12 00:00:00.000,4-2021,3403434,5003451-51,21024117,4,830864-64,20.0,29.11
812342,2021-04-12 00:00:00.000,4-2021,3403434,5003451-51,21024117,5,830863-63,20.0,29.11
812343,2021-04-12 00:00:00.000,4-2021,3403434,5003451-51,21024117,6,830865-65,20.0,29.11
812344,2021-04-12 00:00:00.000,4-2021,3403434,5003451-51,21024117,7,997201-01,10.0,20.44
812345,2021-04-12 00:00:00.000,4-2021,3403434,5003451-51,21024117,8,997202-02,10.0,20.44
812346,2021-04-12 00:00:00.000,4-2021,3403434,5003451-51,21024117,9,982863-63,20.0,29.11
812347,2021-04-12 00:00:00.000,4-2021,3403434,5003451-51,21024117,10,872726-26,10.0,6.38
812348,2021-04-12 00:00:00.000,4-2021,3403434,5003451-51,21024117,11,872721-21,40.0,25.5
812349,2021-04-12 00:00:00.000,4-2021,3403434,5003451-51,21024117,12,872725-25,20.0,12.75
812350,2021-04-12 00:00:00.000,4-2021,3403434,5003451-51,21024117,13,872723-23,30.0,43.66
812351,2021-04-12 00:00:00.000,4-2021,3403434,5003451-51,21024117,14,802063-63,20.0,12.46
812352,2021-04-12 00:00:00.000,4-2021,3403434,5003451-51,21024117,15,802077-77,100.0,92.48
812353,2021-04-12 00:00:00.000,4-2021,3403434,5003451-51,21024117,16,802078-78,40.0,36.99
812354,2021-04-12 00:00:00.000,4-2021,3403434,5003451-51,21024117,17,897785-85,40.0,38.94
812355,2021-04-12 00:00:00.000,4-2021,3403434,5003451-51,21024117,18,935588-88,20.0,45.37
812356,2021-04-12 00:00:00.000,4-2021,3403434,5003451-51,21024117,19,902126-26,60.0,77.69
812357,2021-04-12 00:00:00.000,4-2021,3403434,5003451-51,21024117,20,999916-16,30.0,38.84
812358,2021-04-12 00:00:00.000,4-2021,3403434,5003451-51,21024117,21,946718-18,20.0,93.46
812359,2021-04-12 00:00:00.000,4-2021,3403434,5003451-51,21024117,22,942103-03,20.0,33.49
812360,2021-04-12 00:00:00.000,4-2021,3403434,5003451-51,21024117,23,887776-76,20.0,19.47
812361,2021-04-12 00:00:00.000,4-2021,3403434,5003451-51,21024117,24,949898-98,20.0,19.47
812362,2021-04-12 00:00:00.000,4-2021,3403434,5003451-51,21024117,25,895956-56,20.0,20.83
812363,2021-04-12 00:00:00.000,4-2021,3403434,5003451-51,21024117,26,8871292-92,20.0,25.9
812364,2021-04-12 00:00:00.000,4-2021,3403434,5003451-51,21024117,27,992668-68,25.0,40.64
812365,2021-04-12 00:00:00.000,4-2021,3403434,5003451-51,21024117,28,992580-80,20.0,93.46
812366,2021-04-12 00:00:00.000,4-2021,3403434,5003451-51,21024117,29,9672961-61,40.0,62.3
812367,2021-04-12 00:00:00.000,4-2021,3403434,5003451-51,21024117,30,992579-79,20.0,93.46
812368,2021-04-12 00:00:00.000,4-2021,3403434,5003451-51,21024117,31,964823-23,20.0,13.43
812369,2021-04-12 00:00:00.000,4-2021,3403434,5003451-51,21024117,32,944017-17,20.0,50.23
812370,2021-04-12 00:00:00.000,4-2021,3403434,5003451-51,21024117,33,897001-01,50.0,63.77
812371,2021-04-12 00:00:00.000,4-2021,3403434,5003451-51,21024117,34,880410-10,25.0,27.02
812372,2021-04-12 00:00:00.000,4-2021,3403434,5003451-51,21024117,35,921216-16,25.0,40.11
812373,2021-04-12 00:00:00.000,4-2021,3403434,5003451-51,21024117,36,880409-09,25.0,30.06
812374,2021-04-12 00:00:00.000,4-2021,3403434,5003451-51,21024117,37,8206444-44,20.0,16.65
812375,2021-04-12 00:00:00.000,4-2021,3403434,5003451-51,21024117,38,880336-36,25.0,18.86
812376,2021-04-12 00:00:00.000,4-2021,3403434,5003451-51,21024117,39,8902764-64,25.0,7.91
812377,2021-04-12 00:00:00.000,4-2021,3403434,5003451-51,21024117,40,8902742-42,25.0,17.4
812378,2021-04-12 00:00:00.000,4-2021,3403434,5003451-51,21024117,41,8902753-53,25.0,13.14
812379,2021-04-12 00:00:00.000,4-2021,3403434,5003451-51,21024117,42,8902772-72,25.0,23.12
812380,2021-04-12 00:00:00.000,4-2021,3403434,5003451-51,21024117,43,861133-33,25.0,13.51
812381,2021-04-12 00:00:00.000,4-2021,3403434,5003451-51,21024117,44,8902781-81,25.0,14.12
812382,2021-04-12 00:00:00.000,4-2021,3403434,5003451-51,21024117,45,8755921-21,25.0,10.22
812383,2021-04-12 00:00:00.000,4-2021,3403434,5003451-51,21024117,46,8803271-71,25.0,12.66
812384,2021-04-12 00:00:00.000,4-2021,3403434,5003451-51,21024117,47,8803251-51,25.0,45.63
812385,2021-04-12 00:00:00.000,4-2021,3403434,5003451-51,21024117,48,893133-33,20.0,23.46
812386,2021-04-12 00:00:00.000,4-2021,3403434,5003451-51,21024117,49,951344-44,20.0,29.5
812387,2021-04-12 00:00:00.000,4-2021,3403434,5003451-51,21024117,50,964859-59,20.0,24.73
812388,2021-04-12 00:00:00.000,4-2021,3403434,5003451-51,21024117,51,875709-09,25.0,15.94
812389,2021-04-12 00:00:00.000,4-2021,3403434,5003451-51,21024117,52,875710-10,25.0,15.94
812390,2021-04-12 00:00:00.000,4-2021,3403434,5003451-51,21024117,53,905470-70,25.0,27.99
812391,2021-04-12 00:00:00.000,4-2021,3403434,5003451-51,21024117,54,875711-11,50.0,55.98
812392,2021-04-12 00:00:00.000,4-2021,3403434,5003451-51,21024117,55,1199005728-28,24.0,39.84
812393,2021-04-12 00:00:00.000,4-2021,3403434,5003451-51,21024117,56,875708-08,25.0,25.68
812394,2021-04-12 00:00:00.000,4-2021,3403434,5003451-51,21024117,57,841360-60,24.0,26.99
812395,2021-04-12 00:00:00.000,4-2021,3403434,5003451-51,21024117,58,8128704-04,50.0,48.92
812396,2021-04-12 00:00:00.000,4-2021,3403434,5003451-51,21024117,59,8128741-41,80.0,148.75
812397,2021-04-12 00:00:00.000,4-2021,3403434,5003451-51,21024117,61,982898-98,30.0,81.77
812398,2021-04-12 00:00:00.000,4-2021,3403434,5003451-51,21024117,62,8705001-01,20.0,22.59
812399,2021-04-12 00:00:00.000,4-2021,3403434,5003451-51,21024117,64,900338-38,30.0,34.46
812400,2021-04-12 00:00:00.000,4-2021,3403434,5003451-51,21024117,65,8022932-32,20.0,39.04
812401,2021-04-12 00:00:00.000,4-2021,3403434,5003451-51,21024117,69,920293-93,25.0,39.91
812402,2021-04-12 00:00:00.000,4-2021,3403434,5003451-51,21024117,70,937508-08,26.0,61.0
812403,2021-04-12 00:00:00.000,4-2021,3403434,5003451-51,21024117,71,841800-00,25.0,78.25
812404,2021-04-12 00:00:00.000,4-2021,3403434,5003451-51,21024117,72,82902912-12,12.0,15.3
812405,2021-04-12 00:00:00.000,4-2021,3403434,5003451-51,21024117,73,937513-13,24.0,45.91
812406,2021-04-12 00:00:00.000,4-2021,3403434,5003451-51,21024117,74,8297356-56,12.0,21.09
812407,2021-04-12 00:00:00.000,4-2021,3403434,5003451-51,21024117,75,83256610-10,12.0,8.7
812408,2021-04-12 00:00:00.000,4-2021,3403434,5003451-51,21024117,76,9375172-72,24.0,26.99
812409,2021-04-12 00:00:00.000,4-2021,3403434,5003451-51,21024117,77,926446-46,10.0,8.57
812410,2021-04-12 00:00:00.000,4-2021,3403434,5003451-51,21024117,78,992712-12,20.0,29.01
812411,2021-04-12 00:00:00.000,4-2021,3403434,5003451-51,21024117,79,996713-13,20.0,29.01
812412,2021-04-12 00:00:00.000,4-2021,3403434,5003451-51,21024117,81,921218-18,120.0,261.67
